equipment ID,Part number,Processed date/time,Lot No.,Measured Value
e15542,313,4/22/2024 14:27,0422-0313-01634,0.002
e15542,313,4/22/2024 14:28,0422-0313-01638,0.031
e15542,313,4/22/2024 14:28,0422-0313-01639,0.023
e15542,313,4/22/2024 14:28,0422-0313-01646,0.001
e15542,313,4/22/2024 14:28,0422-0313-01652,0
e15542,313,4/22/2024 14:29,0422-0313-01653,0.025
e15542,313,4/22/2024 14:29,0422-0313-01661,0.011
e15542,313,4/22/2024 14:29,0422-0313-01668,0.007
e15542,313,4/22/2024 14:29,0422-0313-01670,0.003
e15542,313,4/22/2024 14:29,0422-0313-01671,65.532
e15542,313,4/22/2024 14:29,0422-0313-01679,0.012
e15542,313,4/22/2024 14:30,0422-0313-01676,0.002
e15542,313,4/22/2024 14:30,0422-0313-01684,0.005
e15542,313,4/22/2024 14:30,0422-0313-01691,65.533
e15542,313,4/22/2024 14:30,0422-0313-01688,0.044
e15542,313,4/22/2024 14:31,0422-0313-01696,0.014
e15542,313,4/22/2024 14:31,0422-0313-01703,0.013
e15542,313,4/22/2024 14:31,0422-0313-01700,0.326
e15542,313,4/22/2024 14:31,0422-0313-01714,0.003
e15542,313,4/22/2024 14:32,0422-0313-01713,65.534
e15542,313,4/22/2024 14:32,0422-0313-01721,65.532
e15542,313,4/22/2024 14:32,0422-0313-01726,65.535
e15542,313,4/22/2024 14:32,0422-0313-01724,65.53
e15542,313,4/22/2024 14:32,0422-0313-01734,65.534
e15542,313,4/22/2024 14:32,0422-0313-01738,0.004
e15542,313,4/22/2024 14:33,0422-0313-01742,65.535
e15542,313,4/22/2024 14:33,0422-0313-01739,65.533
e15542,313,4/22/2024 14:33,0422-0313-01750,0
e15542,313,4/22/2024 14:33,0422-0313-01754,65.53
e15542,313,4/22/2024 14:34,0422-0313-01757,0.007
e15542,313,4/22/2024 14:34,0422-0313-01760,0.006
e15542,313,4/22/2024 14:34,0422-0313-01763,0.007
e15542,313,4/22/2024 14:35,0422-0313-01766,65.534
e15542,313,4/22/2024 14:35,0422-0313-01769,0.01
e15542,313,4/22/2024 14:36,0422-0313-01767,0.009
e15542,313,4/22/2024 14:36,0422-0313-01775,0.005
e15542,313,4/22/2024 14:36,0422-0313-01778,0.008
e15542,313,4/22/2024 14:36,0422-0313-01783,0.014
e15542,313,4/22/2024 14:37,0422-0313-01788,0.01
e15542,313,4/22/2024 14:37,0422-0313-01790,0.025
e15542,313,4/22/2024 14:37,0422-0313-01796,65.535
e15542,313,4/22/2024 14:37,0422-0313-01800,0.008
e15542,313,4/22/2024 14:37,0422-0313-01804,0.006
e15542,313,4/22/2024 14:38,0422-0313-01807,0.008
e15542,313,4/22/2024 14:38,0422-0313-01809,0.002
e15542,313,4/22/2024 14:38,0422-0313-01814,0.003
e15542,313,4/22/2024 14:39,0422-0313-01819,0.004
e15542,313,4/22/2024 14:39,0422-0313-01821,0.025
e15542,313,4/22/2024 14:39,0422-0313-01826,0
e15542,313,4/22/2024 14:39,0422-0313-01830,0.001
e15542,313,4/22/2024 14:39,0422-0313-01834,0.039
e15542,313,4/22/2024 14:40,0422-0313-01838,0
e15542,313,4/22/2024 14:40,0422-0313-01843,0.002
e15542,313,4/22/2024 14:40,0422-0313-01845,65.532
e15542,313,4/22/2024 14:41,0422-0313-01852,65.535
e15542,313,4/22/2024 14:41,0422-0313-01857,0.01
e15542,313,4/22/2024 14:41,0422-0313-01860,65.535
e15542,313,4/22/2024 14:41,0422-0313-01864,0.003
e15542,313,4/22/2024 14:41,0422-0313-01868,0
e15542,313,4/22/2024 14:42,0422-0313-01871,65.533
e15542,313,4/22/2024 14:42,0422-0313-01876,0
e15542,313,4/22/2024 14:42,0422-0313-01881,0.015
e15542,313,4/22/2024 14:42,0422-0313-01883,0.017
e15542,313,4/22/2024 14:42,0422-0313-01888,0.011
e15542,313,4/22/2024 14:43,0422-0313-01893,0
e15542,313,4/22/2024 14:43,0422-0313-01895,0.019
e15542,313,4/22/2024 14:43,0422-0313-01900,0.007
e15542,313,4/22/2024 14:43,0422-0313-01905,0.009
e15542,313,4/22/2024 14:43,0422-0313-01907,0.003
e15542,313,4/22/2024 14:44,0422-0313-01912,65.534
e15542,313,4/22/2024 14:44,0422-0313-01917,0.002
e15542,313,4/22/2024 14:44,0422-0313-01919,0.058
e15542,313,4/22/2024 14:44,0422-0313-01924,0.056
e15542,313,4/22/2024 14:45,0422-0313-01929,0.05
e15542,313,4/22/2024 14:45,0422-0313-01931,0.001
e15542,313,4/22/2024 14:45,0422-0313-01936,0.002
e15542,313,4/22/2024 14:46,0422-0313-01941,0.081
e15542,313,4/22/2024 14:46,0422-0313-01943,0.003
e15542,313,4/22/2024 14:46,0422-0313-01948,0.017
e15542,313,4/22/2024 14:46,0422-0313-01953,0.016
e15542,313,4/22/2024 14:47,0422-0313-01955,0.004
e15542,313,4/22/2024 14:47,0422-0313-01960,0.007
e15542,313,4/22/2024 14:47,0422-0313-01966,0.042
e15542,313,4/22/2024 14:48,0422-0313-01968,0.041
e15542,313,4/22/2024 14:48,0422-0313-01973,0.013
e15542,313,4/22/2024 14:49,0422-0313-01979,0
e15542,313,4/22/2024 14:49,0422-0313-01982,65.534
e15542,313,4/22/2024 14:49,0422-0313-01986,0.038
e15542,313,4/22/2024 14:49,0422-0313-01990,0.019
e15542,313,4/22/2024 14:49,0422-0313-01994,0.01
e15542,313,4/22/2024 14:50,0422-0313-01999,0.002
e15542,313,4/22/2024 14:50,0422-0313-02004,0.015
e15542,313,4/22/2024 14:50,0422-0313-02006,0.044
e15542,313,4/22/2024 14:50,0422-0313-02012,65.533
e15542,313,4/22/2024 14:50,0422-0313-02016,0.002
e15542,313,4/22/2024 14:51,0422-0313-02020,65.535
e15542,313,4/22/2024 14:51,0422-0313-02024,65.535
e15542,313,4/22/2024 14:51,0422-0313-02029,0.007
e15542,313,4/22/2024 14:51,0422-0313-02031,0.02
e15542,313,4/22/2024 14:52,0422-0313-02036,0.012
e15542,313,4/22/2024 14:52,0422-0313-02041,0.009
e15542,313,4/22/2024 14:52,0422-0313-02044,0.01
e15542,313,4/22/2024 14:52,0422-0313-02048,0.015
e15542,313,4/22/2024 14:52,0422-0313-02052,0.005
e15542,313,4/22/2024 14:53,0422-0313-02055,0.006
e15542,313,4/22/2024 14:53,0422-0313-02060,0.002
e15542,313,4/22/2024 14:53,0422-0313-02065,0.003
e15542,313,4/22/2024 14:53,0422-0313-02067,0.004
e15542,313,4/22/2024 14:53,0422-0313-02072,0.006
e15542,313,4/22/2024 14:54,0422-0313-02076,0.017
e15542,313,4/22/2024 14:54,0422-0313-02081,0.016
e15542,313,4/22/2024 14:54,0422-0313-02085,0.028
e15542,313,4/22/2024 14:54,0422-0313-02090,0.041
e15542,313,4/22/2024 14:54,0422-0313-02092,0.028
e15542,313,4/22/2024 14:55,0422-0313-02097,0.085
e15542,313,4/22/2024 14:55,0422-0313-02102,0.036
e15542,313,4/22/2024 14:55,0422-0313-02105,0.002
e15542,313,4/22/2024 14:55,0422-0313-02109,0.002
e15542,313,4/22/2024 14:55,0422-0313-02113,0.005
e15542,313,4/22/2024 14:56,0422-0313-02116,0.003
e15542,313,4/22/2024 14:56,0422-0313-02121,65.53
e15542,313,4/22/2024 14:56,0422-0313-02127,0.005
e15542,313,4/22/2024 14:56,0422-0313-02129,0.007
e15542,313,4/22/2024 14:56,0422-0313-02134,0.005
e15542,313,4/22/2024 14:57,0422-0313-02138,0.007
e15542,313,4/22/2024 14:57,0422-0313-02141,0.013
e15542,313,4/22/2024 15:00,0422-0313-02146,0.01
e15542,313,4/22/2024 15:00,0422-0313-02151,0.005
e15542,313,4/22/2024 15:00,0422-0313-02163,0.005
e15542,313,4/22/2024 15:16,0422-0313-02166,0.002
e15542,313,4/22/2024 15:17,0422-0313-02168,65.526
e15542,313,4/22/2024 15:17,0422-0313-02174,0.028
e15542,313,4/22/2024 15:17,0422-0313-02179,0
e15542,313,4/22/2024 15:18,0422-0313-02183,0.006
e15542,313,4/22/2024 15:18,0422-0313-02190,0.03
e15542,313,4/22/2024 15:18,0422-0313-02192,0.048
e15542,313,4/22/2024 15:18,0422-0313-02196,0.002
e15542,313,4/22/2024 15:18,0422-0313-02202,0.016
e15542,313,4/22/2024 15:18,0422-0313-02204,0.042
e15542,313,4/22/2024 15:19,0422-0313-02209,0.216
e15542,313,4/22/2024 15:19,0422-0313-02214,0.024
e15542,313,4/22/2024 15:19,0422-0313-02216,0.011
e15542,313,4/22/2024 15:19,0422-0313-02221,0.019
e15542,313,4/22/2024 15:20,0422-0313-02226,0.017
e15542,313,4/22/2024 15:20,0422-0313-02228,0.005
e15542,313,4/22/2024 15:20,0422-0313-02233,65.532
e15542,313,4/22/2024 15:21,0422-0313-02238,65.535
e15542,313,4/22/2024 15:22,0422-0313-02240,0.009
e15542,313,4/22/2024 15:22,0422-0313-02244,0.012
e15542,313,4/22/2024 15:22,0422-0313-02250,65.528
e15542,313,4/22/2024 15:22,0422-0313-02252,0
e15542,313,4/22/2024 15:23,0422-0313-02256,65.534
e15542,313,4/22/2024 15:23,0422-0313-02260,0.005
e15542,313,4/22/2024 15:23,0422-0313-02265,0.011
e15542,313,4/22/2024 15:23,0422-0313-02269,65.533
e15542,313,4/22/2024 15:24,0422-0313-02274,0.011
e15542,313,4/22/2024 15:24,0422-0313-02276,0.003
e15542,313,4/22/2024 15:24,0422-0313-02281,0.001
e15542,313,4/22/2024 15:24,0422-0313-02286,65.534
e15542,313,4/22/2024 15:24,0422-0313-02289,0.007
e15542,313,4/22/2024 15:25,0422-0313-02293,0.008
e15542,313,4/22/2024 15:25,0422-0313-02297,0
e15542,313,4/22/2024 15:25,0422-0313-02300,0.007
e15542,313,4/22/2024 15:25,0422-0313-02305,65.533
e15542,313,4/22/2024 15:26,0422-0313-02310,65.532
e15542,313,4/22/2024 15:26,0422-0313-02312,0.438
e15542,313,4/22/2024 15:26,0422-0313-02317,65.535
e15542,313,4/22/2024 15:26,0422-0313-02321,65.533
e15542,313,4/22/2024 15:26,0422-0313-02325,65.534
e15542,313,4/22/2024 15:27,0422-0313-02329,0
e15542,313,4/22/2024 15:27,0422-0313-02334,65.535
e15542,313,4/22/2024 15:27,0422-0313-02336,0.005
e15542,313,4/22/2024 15:27,0422-0313-02343,0.003
e15542,313,4/22/2024 15:27,0422-0313-02347,0.008
e15542,313,4/22/2024 15:27,0422-0313-02350,65.527
e15542,313,4/22/2024 15:28,0422-0313-02354,65.532
e15542,313,4/22/2024 15:28,0422-0313-02358,0.018
e15542,313,4/22/2024 15:28,0422-0313-02361,0.011
e15542,313,4/22/2024 15:28,0422-0313-02366,0.212
e15542,313,4/22/2024 15:28,0422-0313-02372,65.534
e15542,313,4/22/2024 15:29,0422-0313-02375,0.006
e15542,313,4/22/2024 15:29,0422-0313-02380,0.001
e15542,313,4/22/2024 15:29,0422-0313-02384,0
e15542,313,4/22/2024 15:30,0422-0313-02388,0.002
e15542,313,4/22/2024 15:30,0422-0313-02392,0.006
e15542,313,4/22/2024 15:30,0422-0313-02397,0.003
e15542,313,4/22/2024 15:30,0422-0313-02399,0.008
e15542,313,4/22/2024 15:30,0422-0313-02404,0.008
e15542,313,4/22/2024 15:31,0422-0313-02409,0.002
e15542,313,4/22/2024 15:31,0422-0313-02412,65.534
e15542,313,4/22/2024 15:31,0422-0313-02416,0.023
e15542,313,4/22/2024 15:31,0422-0313-02420,0.035
e15542,313,4/22/2024 15:31,0422-0313-02422,0.06
e15542,313,4/22/2024 15:32,0422-0313-02428,0.059
e15542,313,4/22/2024 15:32,0422-0313-02433,65.534
e15542,313,4/22/2024 15:32,0422-0313-02435,0.009
e15542,313,4/22/2024 15:32,0422-0313-02441,65.532
e15542,313,4/22/2024 15:33,0422-0313-02447,0.004
e15542,313,4/22/2024 15:33,0422-0313-02454,0.001
e15542,313,4/22/2024 15:33,0422-0313-02458,65.522
e15542,313,4/22/2024 15:33,0422-0313-02460,0.007
e15542,313,4/22/2024 15:33,0422-0313-02465,0.002
e15542,313,4/22/2024 15:34,0422-0313-02470,65.534
e15542,313,4/22/2024 15:34,0422-0313-02473,0
e15542,313,4/22/2024 15:34,0422-0313-02476,0.002
e15542,313,4/22/2024 15:34,0422-0313-02480,65.533
e15542,313,4/22/2024 15:34,0422-0313-02485,65.534
e15542,313,4/22/2024 15:35,0422-0313-02487,65.533
e15542,313,4/22/2024 15:35,0422-0313-02492,0.006
e15542,313,4/22/2024 15:35,0422-0313-02497,65.532
e15542,313,4/22/2024 15:35,0422-0313-02499,0.013
e15542,313,4/22/2024 15:35,0422-0313-02504,65.531
e15542,313,4/22/2024 15:35,0422-0313-02509,65.53
e15542,313,4/22/2024 15:36,0422-0313-02512,0.002
e15542,313,4/22/2024 15:36,0422-0313-02516,65.535
e15542,313,4/22/2024 15:36,0422-0313-02521,0.002
e15542,313,4/22/2024 15:36,0422-0313-02523,0.002
e15542,313,4/22/2024 15:36,0422-0313-02528,0.004
e15542,313,4/22/2024 15:37,0422-0313-02532,0.008
e15542,313,4/22/2024 15:37,0422-0313-02535,0.002
e15542,313,4/22/2024 15:37,0422-0313-02540,65.532
e15542,313,4/22/2024 15:37,0422-0313-02545,0.026
e15542,313,4/22/2024 15:37,0422-0313-02547,0.003
e15542,313,4/22/2024 15:38,0422-0313-02553,65.529
e15542,313,4/22/2024 15:38,0422-0313-02557,0
e15542,313,4/22/2024 15:38,0422-0313-02559,0.004
e15542,313,4/22/2024 15:38,0422-0313-02566,0.001
e15542,313,4/22/2024 15:38,0422-0313-02569,0.009
e15542,313,4/22/2024 15:39,0422-0313-02574,0.011
e15542,313,4/22/2024 15:39,0422-0313-02578,0.121
e15542,313,4/22/2024 15:39,0422-0313-02581,0
e15542,313,4/22/2024 15:40,0422-0313-02583,0.009
e15542,313,4/22/2024 15:40,0422-0313-02590,0.062
e15542,313,4/22/2024 15:40,0422-0313-02595,0.005
e15542,313,4/22/2024 15:40,0422-0313-02599,0
e15542,313,4/22/2024 15:40,0422-0313-02603,65.534
e15542,313,4/22/2024 15:41,0422-0313-02606,0.007
e15542,313,4/22/2024 15:41,0422-0313-02608,0.01
e15542,313,4/22/2024 15:41,0422-0313-02615,65.53
e15542,313,4/22/2024 15:41,0422-0313-02621,0.005
e15542,313,4/22/2024 15:41,0422-0313-02625,0.004
e15542,313,4/22/2024 15:42,0422-0313-02629,0.007
e15542,313,4/22/2024 15:42,0422-0313-02633,0.008
e15542,313,4/22/2024 15:42,0422-0313-02636,65.535
e15542,313,4/22/2024 15:42,0422-0313-02638,0.011
e15542,313,4/22/2024 15:42,0422-0313-02645,0
e15542,313,4/22/2024 15:43,0422-0313-02648,0.021
e15542,313,4/22/2024 15:43,0422-0313-02650,0
e15542,313,4/22/2024 15:43,0422-0313-02657,0
e15542,313,4/22/2024 15:43,0422-0313-02661,0.034
e15542,313,4/22/2024 15:43,0422-0313-02665,65.535
e15542,313,4/22/2024 15:44,0422-0313-02669,0.002
e15542,313,4/22/2024 15:44,0422-0313-02672,0.014
e15542,313,4/22/2024 15:44,0422-0313-02674,0.003
e15542,313,4/22/2024 15:44,0422-0313-02680,0.004
e15542,313,4/22/2024 15:44,0422-0313-02687,65.529
e15542,313,4/22/2024 15:45,0422-0313-02691,0.009
e15542,313,4/22/2024 15:45,0422-0313-02695,65.529
e15542,313,4/22/2024 15:45,0422-0313-02699,0.005
e15542,313,4/22/2024 15:47,0422-0313-02702,0.012
e15542,313,4/22/2024 15:47,0422-0313-02708,0.006
e15542,313,4/22/2024 15:48,0422-0313-02710,0
e15542,313,4/22/2024 15:48,0422-0313-02719,0.023
e15542,313,4/22/2024 15:48,0422-0313-02721,0.003
e15542,313,4/22/2024 15:48,0422-0313-02725,65.534
e15542,313,4/22/2024 15:48,0422-0313-02729,0.004
e15542,313,4/22/2024 15:48,0422-0313-02732,0.007
e15542,313,4/22/2024 15:49,0422-0313-02735,0.004
e15542,313,4/22/2024 15:49,0422-0313-02734,0.012
e15542,313,4/22/2024 15:49,0422-0313-02740,65.532
e15542,313,4/22/2024 15:49,0422-0313-02747,65.528
e15542,313,4/22/2024 15:49,0422-0313-02755,0.288
e15542,313,4/22/2024 15:50,0422-0313-02761,0
e15542,313,4/22/2024 15:53,0422-0313-02767,0.026
e15542,313,4/22/2024 15:54,0422-0313-02774,0.004
e15542,313,4/22/2024 15:54,0422-0313-02775,0.001
e15542,313,4/22/2024 15:54,0422-0313-02779,0.005
e15542,313,4/22/2024 15:54,0422-0313-02785,0.01
e15542,313,4/22/2024 15:55,0422-0313-02792,0.025
e15542,313,4/22/2024 15:55,0422-0313-02794,0.097
e15542,313,4/22/2024 15:55,0422-0313-02797,0.01
e15542,313,4/22/2024 15:55,0422-0313-02804,0.013
e15542,313,4/22/2024 15:55,0422-0313-02805,0.013
e15542,313,4/22/2024 15:56,0422-0313-02811,65.535
e15542,313,4/22/2024 15:56,0422-0313-02815,0.017
e15542,313,4/22/2024 15:56,0422-0313-02822,0.02
e15542,313,4/22/2024 15:59,0422-0313-02824,0.005
e15542,313,4/22/2024 15:59,0422-0313-02827,0.003
e15542,313,4/22/2024 16:00,0422-0313-02834,0.008
e15542,313,4/22/2024 16:00,0422-0313-02835,0.011
e15542,313,4/22/2024 16:00,0422-0313-02839,0.021
e15542,313,4/22/2024 16:00,0422-0313-02845,65.53
e15542,313,4/22/2024 16:00,0422-0313-02852,65.529
e15542,313,4/22/2024 16:01,0422-0313-02854,0.017
e15542,313,4/22/2024 16:01,0422-0313-02857,0.004
e15542,313,4/22/2024 16:01,0422-0313-02864,0.002
e15542,313,4/22/2024 16:01,0422-0313-02865,0.009
e15542,313,4/22/2024 16:01,0422-0313-02869,0.001
e15542,313,4/22/2024 16:02,0422-0313-02873,0
e15542,313,4/22/2024 16:02,0422-0313-02878,0.009
e15542,313,4/22/2024 16:02,0422-0313-02881,0.004
e15542,313,4/22/2024 16:02,0422-0313-02888,0.007
e15542,313,4/22/2024 16:02,0422-0313-02890,0.003
e15542,313,4/22/2024 16:03,0422-0313-02893,65.534
e15542,313,4/22/2024 16:03,0422-0313-02897,0.007
e15542,313,4/22/2024 16:03,0422-0313-02901,0.002
e15542,313,4/22/2024 16:03,0422-0313-02905,0.002
e15542,313,4/22/2024 16:04,0422-0313-02913,0.406
e15542,313,4/22/2024 16:04,0422-0313-02915,0.004
e15542,313,4/22/2024 16:04,0422-0313-02921,0.017
e15542,313,4/22/2024 16:04,0422-0313-02925,0
e15542,313,4/22/2024 16:04,0422-0313-02930,0.024
e15542,313,4/22/2024 16:05,0422-0313-02932,0.005
e15542,313,4/22/2024 16:05,0422-0313-02935,0.005
e15542,313,4/22/2024 16:05,0422-0313-02940,0.003
e15542,313,4/22/2024 16:05,0422-0313-02944,65.535
e15542,313,4/22/2024 16:05,0422-0313-02948,0.337
e15542,313,4/22/2024 16:05,0422-0313-02950,0
e15542,313,4/22/2024 16:06,0422-0313-02955,0.001
e15542,313,4/22/2024 16:06,0422-0313-02959,0.028
e15542,313,4/22/2024 16:06,0422-0313-02963,0.004
e15542,313,4/22/2024 16:06,0422-0313-02966,0.007
e15542,313,4/22/2024 16:07,0422-0313-02970,0
e15542,313,4/22/2024 16:07,0422-0313-02976,0
e15542,313,4/22/2024 16:07,0422-0313-02980,0
e15542,313,4/22/2024 16:07,0422-0313-02984,0.001
e15542,313,4/22/2024 16:07,0422-0313-02988,65.533
e15542,313,4/22/2024 16:08,0422-0313-02992,0.022
e15542,313,4/22/2024 16:08,0422-0313-02995,65.531
e15542,313,4/22/2024 16:08,0422-0313-02999,0
e15542,313,4/22/2024 16:08,0422-0313-03003,65.535
e15542,313,4/22/2024 16:08,0422-0313-03006,65.534
e15542,313,4/22/2024 16:09,0422-0313-03013,0
e15542,313,4/22/2024 16:09,0422-0313-03016,65.535
e15542,313,4/22/2024 16:09,0422-0313-03020,0.001
e15542,313,4/22/2024 16:10,0422-0313-03024,0.012
e15542,313,4/22/2024 16:10,0422-0313-03036,0.02
e15542,313,4/22/2024 16:10,0422-0313-03038,0.005
e15542,313,4/22/2024 16:10,0422-0313-03043,0.022
e15542,313,4/22/2024 16:10,0422-0313-03051,0.029
e15542,313,4/22/2024 16:11,0422-0313-03049,65.535
e15542,313,4/22/2024 16:11,0422-0313-03053,65.534
e15542,313,4/22/2024 16:11,0422-0313-03058,0.029
e15542,313,4/22/2024 16:11,0422-0313-03061,0.001
e15542,313,4/22/2024 16:11,0422-0313-03063,0
e15542,313,4/22/2024 16:12,0422-0313-03068,65.535
e15542,313,4/22/2024 16:12,0422-0313-03073,0.001
e15542,313,4/22/2024 16:12,0422-0313-03075,0.013
e15542,313,4/22/2024 16:12,0422-0313-03081,0.004
e15542,313,4/22/2024 16:12,0422-0313-03085,0.04
e15542,313,4/22/2024 16:13,0422-0313-03086,0.008
e15542,313,4/22/2024 16:13,0422-0313-03092,65.531
e15542,313,4/22/2024 16:13,0422-0313-03097,0.005
e15542,313,4/22/2024 16:13,0422-0313-03095,0
e15542,313,4/22/2024 16:13,0422-0313-03104,0.022
e15542,313,4/22/2024 16:14,0422-0313-03110,65.532
e15542,313,4/22/2024 16:14,0422-0313-03111,0
e15542,313,4/22/2024 16:14,0422-0313-03115,0.001
e15542,313,4/22/2024 16:14,0422-0313-03122,0.007
e15542,313,4/22/2024 16:14,0422-0313-03123,65.532
e15542,313,4/22/2024 16:15,0422-0313-03127,0
e15542,313,4/22/2024 16:15,0422-0313-03134,65.535
e15542,313,4/22/2024 16:15,0422-0313-03135,0.002
e15542,313,4/22/2024 16:15,0422-0313-03139,0.003
e15542,313,4/22/2024 16:15,0422-0313-03146,65.534
e15542,313,4/22/2024 16:16,0422-0313-03147,0
e15542,313,4/22/2024 16:16,0422-0313-03151,0.001
e15542,313,4/22/2024 16:16,0422-0313-03158,0.002
e15542,313,4/22/2024 16:16,0422-0313-03159,0.003
e15542,313,4/22/2024 16:17,0422-0313-03164,0.001
e15542,313,4/22/2024 16:17,0422-0313-03174,0.015
e15542,313,4/22/2024 16:17,0422-0313-03177,0.007
e15542,313,4/22/2024 16:17,0422-0313-03182,0.012
e15542,313,4/22/2024 16:17,0422-0313-03185,0.001
e15542,313,4/22/2024 16:18,0422-0313-03189,0.01
e15542,313,4/22/2024 16:18,0422-0313-03194,0.003
e15542,313,4/22/2024 16:18,0422-0313-03197,65.535
e15542,313,4/22/2024 16:19,0422-0313-03206,0.018
e15542,313,4/22/2024 16:19,0422-0313-03211,0
e15542,313,4/22/2024 16:20,0422-0313-03207,0.004
e15542,313,4/22/2024 16:20,0422-0313-03208,0
e15542,313,4/22/2024 16:20,0422-0313-03214,0.003
e15542,313,4/22/2024 16:20,0422-0313-03221,0.008
e15542,313,4/22/2024 16:21,0422-0313-03225,65.532
e15542,313,4/22/2024 16:21,0422-0313-03231,0.002
e15542,313,4/22/2024 16:21,0422-0313-03230,0.016
e15542,313,4/22/2024 16:21,0422-0313-03234,0.001
e15542,313,4/22/2024 16:21,0422-0313-03240,0.017
e15542,313,4/22/2024 16:21,0422-0313-03242,0.006
e15542,313,4/22/2024 16:22,0422-0313-03249,0.02
e15542,313,4/22/2024 16:22,0422-0313-03253,0.007
e15542,313,4/22/2024 16:22,0422-0313-03257,0.007
e15542,313,4/22/2024 16:22,0422-0313-03261,65.534
e15542,313,4/22/2024 16:22,0422-0313-03265,0.007
e15542,313,4/22/2024 16:23,0422-0313-03269,0.061
e15542,313,4/22/2024 16:23,0422-0313-03273,0.012
e15542,313,4/22/2024 16:23,0422-0313-03277,0
e15542,313,4/22/2024 16:23,0422-0313-03281,0.004
e15542,313,4/22/2024 16:23,0422-0313-03285,0.009
e15542,313,4/22/2024 16:24,0422-0313-03289,0.036
e15542,313,4/22/2024 16:24,0422-0313-03293,0
e15542,313,4/22/2024 16:24,0422-0313-03296,0.002
e15542,313,4/22/2024 16:24,0422-0313-03300,65.529
e15542,313,4/22/2024 16:24,0422-0313-03304,65.535
e15542,313,4/22/2024 16:25,0422-0313-03308,65.534
e15542,313,4/22/2024 16:25,0422-0313-03312,65.534
e15542,313,4/22/2024 16:25,0422-0313-03316,0
e15542,313,4/22/2024 16:25,0422-0313-03320,0.012
e15542,313,4/22/2024 16:25,0422-0313-03324,65.535
e15542,313,4/22/2024 16:26,0422-0313-03328,0.001
e15542,313,4/22/2024 16:26,0422-0313-03332,0.015
e15542,313,4/22/2024 16:26,0422-0313-03336,0.004
e15542,313,4/22/2024 16:26,0422-0313-03340,0.008
e15542,313,4/22/2024 16:26,0422-0313-03345,0.091
e15542,313,4/22/2024 16:27,0422-0313-03347,0.019
e15542,313,4/22/2024 16:27,0422-0313-03348,0
e15542,313,4/22/2024 16:27,0422-0313-03353,65.532
e15542,313,4/22/2024 16:27,0422-0313-03355,0.032
e15542,313,4/22/2024 16:28,0422-0313-03356,0.002
e15542,313,4/22/2024 16:28,0422-0313-03361,0.013
e15542,313,4/22/2024 16:28,0422-0313-03363,0.005
e15542,313,4/22/2024 16:28,0422-0313-03368,65.529
e15542,313,4/22/2024 16:28,0422-0313-03373,0.009
e15542,313,4/22/2024 16:28,0422-0313-03377,0.006
e15542,313,4/22/2024 16:29,0422-0313-03381,0.003
e15542,313,4/22/2024 16:29,0422-0313-03385,65.535
e15542,313,4/22/2024 16:29,0422-0313-03388,65.529
e15542,313,4/22/2024 16:29,0422-0313-03392,0.006
e15542,313,4/22/2024 16:29,0422-0313-03397,0.001
e15542,313,4/22/2024 16:30,0422-0313-03401,0.015
e15542,313,4/22/2024 16:30,0422-0313-03405,0.02
e15542,313,4/22/2024 16:30,0422-0313-03409,0.013
e15542,313,4/22/2024 16:30,0422-0313-03413,0.008
e15542,313,4/22/2024 16:31,0422-0313-03417,0
e15542,313,4/22/2024 16:32,0422-0313-03421,65.53
e15542,313,4/22/2024 16:32,0422-0313-03425,65.531
e15542,313,4/22/2024 16:32,0422-0313-03443,0.021
e15542,313,4/22/2024 16:32,0422-0313-03447,0.005
e15542,313,4/22/2024 16:33,0422-0313-03451,0.004
e15542,313,4/22/2024 16:33,0422-0313-03455,0.003
e15542,313,4/22/2024 16:33,0422-0313-03459,0.001
e15542,313,4/22/2024 16:33,0422-0313-03462,0.001
e15542,313,4/22/2024 16:33,0422-0313-03467,65.534
e15542,313,4/22/2024 16:34,0422-0313-03468,0.008
e15542,313,4/22/2024 16:34,0422-0313-03470,65.535
e15542,313,4/22/2024 16:34,0422-0313-03475,0.004
e15542,313,4/22/2024 16:34,0422-0313-03476,0.024
e15542,313,4/22/2024 16:34,0422-0313-03483,0.021
e15542,313,4/22/2024 16:35,0422-0313-03487,0.006
e15542,313,4/22/2024 16:35,0422-0313-03491,0.017
e15542,313,4/22/2024 16:35,0422-0313-03495,0
e15542,313,4/22/2024 16:35,0422-0313-03498,65.533
e15542,313,4/22/2024 16:35,0422-0313-03500,0.004
e15542,313,4/22/2024 16:36,0422-0313-03507,0.041
e15542,313,4/22/2024 16:36,0422-0313-03510,65.535
e15542,313,4/22/2024 16:36,0422-0313-03515,0.013
e15542,313,4/22/2024 16:36,0422-0313-03519,0.002
e15542,313,4/22/2024 16:36,0422-0313-03523,65.532
e15542,313,4/22/2024 16:36,0422-0313-03525,0.011
e15542,313,4/22/2024 16:37,0422-0313-03529,0.004
e15542,313,4/22/2024 16:37,0422-0313-03534,0.002
e15542,313,4/22/2024 16:37,0422-0313-03535,65.534
e15542,313,4/22/2024 16:37,0422-0313-03540,0
e15542,313,4/22/2024 16:37,0422-0313-03543,0
e15542,313,4/22/2024 16:38,0422-0313-03547,65.534
e15542,313,4/22/2024 16:38,0422-0313-03552,0.006
e15542,313,4/22/2024 16:38,0422-0313-03557,0
e15542,313,4/22/2024 16:38,0422-0313-03559,65.535
